,id,text,negative,positive,neutral
193,1286228476446613504,"De GGD'en hebben inmiddels meer dan een half miljoen testen uitgevoerd! 💪

Heb je (milde) klachten? Bel 0800-1202 o… https://t.co/9i0BMcewDV",-1,2,1
194,1286186714583662592,"RT @Rijksoverheid: Het aantal coronabesmettingen stijgt. Daarom is het belangrijk dat we afstand houden: als we bij elkaar op bezoek gaan,…",-1,1,0
195,1285937638214709249,"RT @MinVWS: 🚨 Let op: Ontvang je een SMS met een link om de #CoronaMelder app of de #CoronaApp te downloaden? 

❌ Klik niet op de link 
✅ V…",-1,1,0
196,1285885174174175233,Protesterende boeren zijn vandaag bij het RIVM aan het verkeerde adres. Het #RIVM bepaalt niet welke maatregelen wo… https://t.co/xAhO66LwlJ,-2,1,-1
197,1285820165792436225,"RT @MinVWS: De stijging van het aantal besmettingen vraagt om alertheid. 

Houd je daarom aan de basisregels: 

✅ Houd 1,5 meter afstand
✅…",-1,1,0
198,1285625708233064449,RT @MinVWS: Heb je (milde) klachten die passen bij het coronavirus? Laat je direct testen en blijf thuis. Bel voor een testafspraak: 0800-1…,-1,1,0
1,1285571086185267201,"@weter_bet RIVM, ziekenhuizen en laboratoria hebben onderzoeksresultaten naar sneltesten verzameld.  Voorlopige con… https://t.co/yKtBdLls1J",-1,1,0
2,1285556149409001472,@Jnugteren Hoi Jasper. Ik zie dat de data van het dashboard over het reproductiegetal t/m 26 juni is. Onze cijfers… https://t.co/45TMIjZI8P,-1,1,0
3,1285546219666837509,Afgelopen week werden 987 nieuwe personen gemeld die positief getest zijn op COVID-19. Dat is bijna een verdubbelin… https://t.co/n9x7CUB8oG,-1,1,0
4,1285545831731429376,"Sinds vorige week dinsdag gemeld bij het RIVM:

- 19 mensen opgenomen in het ziekenhuis (totaal: 11.902)
- 7 mensen… https://t.co/dMFTdpfmh0",-1,1,0
5,1285540305459187712,@MerlotVine Hoi @merlotvine dat zijn op dit moment 79 locaties. Kijk voor meer informatie op de pagina van onderzoe… https://t.co/TILf7LWHbB,-1,1,0
6,1285476740433936385,"@Feekster Als blijkt dat je op dit moment geen infectie met het nieuwe coronavirus hebt, mogen jij en je huisgenote… https://t.co/1H6oxLpjvG",-2,1,-1
7,1285469275751358464,@JorisHillebrand Hi Joris. Je kunt alleen een testafspraak inplannen als je op dit moment klachten hebt die passen… https://t.co/Z6EoBPAnJl,-1,1,0
8,1284142474286563331,"@MaartjeGoverde @seus_ody Hallo Maartje, we geven de cijfers wekelijks op dinsdag in het epidemiologisch rapport, z… https://t.co/fKuOei5XRX",-1,1,0
9,1284131472933376003,"@TheGeoneer @thierrybaudet Hallo Richard, Wij verwijderen geen tweets, alles staat in onze tijdlijn.  ^nv",-1,1,0
10,1284129945099341825,"@YvonneBood @ggdhaaglanden Hoi Yvonne, voor die info verwijs ik je naar de site van rijksoverheid:… https://t.co/h04UY7n0Wd",-1,1,0
11,1284124644014993411,"@elseverwoerd Hoi Else, je vindt die cijfers op deze site: https://t.co/g1KKUGaol7 Mooie dag verder! ^rz",-1,2,1
12,1284086979848790018,"@djidee De database is in beheer van @GGDGHORNL, zij kunnen je meer informatie geven. ^nv",-1,1,0
13,1284086835631869952,@lorelei3112 @gertvdijk @Rijksoverheid De pdf is weer te downloaden vanaf de website Rijksoverheid!,-1,2,1
14,1284078278832279557,"@XanderStokkers @Rijksoverheid Beste Xander, Wij gaan niet over de maatregelen. Veelgestelde vragen over mondkapjes… https://t.co/22M0EkmiJt",-1,1,0
15,1284077302339514368,@gertvdijk @lorelei3112 @Rijksoverheid er is waarschijnlijk iets mis gegaan met de pdf op jullie website is het mog… https://t.co/zqQ1dBplBV,-1,1,0
16,1284068256169566208,"RT @MinVWS: Krijg je tijdens je vakantie in Nederland onverhoopt klachten die passen bij het #coronavirus? Blijf dan op je vakantieadres, v…",-1,1,0
17,1284064198063017984,RT @PharosKennis: Veel mensen vinden de informatie over Corona-regels moeilijk te begrijpen. Dat heeft gevolgen voor hun gezondheid. Meer i…,-1,1,0
18,1284022891064053762,"@lorelei3112 Beste Lorelei, De link verwijst naar de website van de Rijksoverheid. Bij mij werkt de link wel. https://t.co/w35LfD5xUo ^mk",-1,1,0
19,1283784511722000384,"Wij zijn trots om bij te mogen dragen aan de inhoud van de tentoonstelling, ga het zien!🤩 https://t.co/n32nHglB73",-1,2,1
20,1283740661959647232,"@RJKonrad @Catvrix2 @jonotter Beste Robert, De regels van de Rijksoverheid zijn hier duidelijk over. Het is niet to… https://t.co/V6I3fxsKEv",-1,1,0
21,1283717791003095040,@MVC33429258 Wij gaan niet over de testlocaties dat is aan de GGD'en. Gelukkig komt er binnenkort wel een testlocat… https://t.co/j7bTT35YjM,-1,1,0
22,1283411842195501057,"@astridvschaijk Hoi Astrid, het kan zo zijn dat de GGD'en positief getestte personen melden terwijl op het moment v… https://t.co/GrSdssJyUd",-1,1,0
23,1283405916637888514,@RDSquadra37899 Er is slechts beperkt wetenschappelijk bewijs voor de effectiviteit van mondkapjes. Een mondkapje i… https://t.co/SeK1fOZkfs,-1,1,0
24,1283404358479208451,"@tomudding @MinPres Beste Tom, er is slechts beperkt wetenschappelijk bewijs voor de effectiviteit van mondkapjes.… https://t.co/J9hSFNG2jQ",-1,1,0
25,1283403359341379585,"@a3vreeke Hoi Adri, medische mondkapjes zijn voorbehouden aan zorgprofessionals. Als mensen zich aan de regels houd… https://t.co/NCubWyRXvY",-1,1,0
26,1283402261163638784,@Catvrix2 Hoi! Er is slechts beperkt wetenschappelijk bewijs voor de effectiviteit van mondkapjes. Een mondkapje is… https://t.co/9qHSwaEN4V,-1,2,1
27,1283398874481266689,"@Nol722 @lewinskylou2 Jacco Wallinga studeerde af aan de Landbouwuniversiteit Wageningen in 1992, en verkreeg de do… https://t.co/9gMzffb50k",-1,1,0
28,1283396474706042890,"@quimetz Hoi Quirijn, een bril beslaat niet als het mondkapje goed op de neus aansluit. Evt de glazen aan de binnen… https://t.co/Avfhnme387",-1,1,0
29,1283394082094669824,"@NuinZeeland Dag Herman, voor vragen over het dashboard verwijs ik je naar de achtergrondinfo op de site van het da… https://t.co/IJCzTegVhP",-1,1,0
30,1283394065195819017,Thuisblijven en testen bij mogelijke COVID-19 verschijnselen: we weten wanneer het moet. Maar bij klachten blijven… https://t.co/oXjV4bAPmt,-2,1,-1
31,1283392121815302149,"@Joriekevdpol Hoi Jorieke, goede vraag. Die kun je het beste stellen via de testlijn of eventueel via de GGD, die d… https://t.co/E6u4hmFHLa",-1,1,0
32,1283381169288085504,"@JoannekeVDNagel Dag Joanneke, voor vragen over het dashboard verwijs ik je naar de achtergrondinfo op de site van… https://t.co/7HoWrHGMvS",-1,1,0
33,1283378333435285505,"@stremijn @Jopinie @mkeulemans @frederiekweeda Hoi, we werken aan een nieuwe versie van de Infectieradar, die moet… https://t.co/UlVwHasv4v",-1,1,0
34,1283376254561988608,"@gjcats @PaulusBotman @LeonAdegeest1 @MinisterieEZK Hoi Gerard, mijn collega Wim neemt contact met je op en zorgt v… https://t.co/2FRZyA43OT",-1,1,0
35,1283375190928510979,@jvantill @liekelamb Daarnaast hebben coronavirussen een levend dier of mens nodig om in te groeien en te vermeerde… https://t.co/ObzAh4INO8,-1,2,1
36,1283375187975602177,@jvantill @liekelamb Als je eten klaarmaakt is het sowieso belangrijk om altijd de hygiënemaatregelen te volgen. Di… https://t.co/ICG1oUZ3HN,-1,2,1
37,1283370494570438657,"@papegaay Hoi Matthijs, studentenhuizen vormen niet 1 huishouden. Kijk voor meer info op https://t.co/Q3fC3dBho9 Mooie dag verder! ^rz",-1,2,1
38,1283360076712091654,RT @MinVWS: Heeft je kind klachten die passen bij het #coronavirus? Dan kun je een testafspraak maken via 0800-1202. Kinderen van 0-6 jaar…,-1,2,1
39,1283301092240101378,"@veradalm @ReintJanRenes Beste Vera, De GGD'en doen bron en contactonderzoek. https://t.co/YPASaXWetn. Het is belan… https://t.co/6wgFA9Wmry",-1,1,0
40,1283054540305072136,"@frankleeman @chr1sa Beste Frank, Deze informatie staat bij ons op de website in de pdf op pagina 24 en 25… https://t.co/JHF4cjIA0n",-1,1,0
41,1283053064845500417,@Llavuquai Dit zijn meldingen die tussen 7 juli 10:01 en 14 juli 10:00 aan het RIVM zijn gemeld. Er kan vertraging… https://t.co/eXt5wO4hAC,-1,1,0
42,1283027231586091015,"Rond de 100 COVID-19 besmettingen per week opgespoord door bron- en contactonderzoek. 
Meer informatie 👉… https://t.co/51R2bYzCDj",-1,1,0
43,1283012532039553025,"Sinds vorige week dinsdag gemeld bij het RIVM:

- 16 mensen opgenomen in het ziekenhuis (totaal: 11.892)
- 8 mensen… https://t.co/6mJSPiYAUi",-1,1,0
44,1281598925087047680,Welkom bij onze organisatie @marithvolp! https://t.co/TL74thi2gh,-1,2,1
46,1281150677209755649,"@pelt_arno Hoi Arno, we meten in meer dan 300 meetpunten in ruim 80 Natura 2000-gebieden. Het staat  in de CLO-indi… https://t.co/OIprD65eaC",-1,1,0
47,1281132943398879234,"@BHesselius Hoi Bianca, een toelichting op dat aantal staat in het epidemiologisch rapport op pagina 23. Je kunt he… https://t.co/kqMwS69RQP",-1,1,0
48,1280833186411556868,Wanneer een kind een matig gehoorverlies heeft is het belangrijk om vroegtijdig te starten met behandeling. Dit hee… https://t.co/1RXRQ9HgK1,-1,2,1
49,1280513293401063440,Het aantal deelnemers aan de gecombineerde #leefstijlinterventie (GLI) is sinds oktober 2019 vervijfvoudigd. Ruim 7… https://t.co/MeyVOl9CML,-1,1,0
50,1280471683141455873,"Sinds vorige week dinsdag gemeld bij het RIVM:

- 9 mensen opgenomen in het ziekenhuis (totaal: 11.886)
- 19 mensen… https://t.co/PiGSYGd6lq",-1,1,0
51,1280444492311560192,"Vandaag bestaat het RIVM 111 jaar.🥳 We onderzochten ziekten als cholera, difterie, tuberculose, tyfus, syfilis en d… https://t.co/y0udsizPBp",-1,1,0
52,1278979659749822469,Met @amsterdamumc onderzochten we de invloed van gebruiksonvriendelijke computersystemen op het ontstaan van… https://t.co/9MHykJuVKQ,-1,1,0
53,1278963615354302464,"Mensen gaan steeds vaker naar buiten en spreken vaker in groepjes af. Daarbij wordt 1,5 meter afstand houden lastig… https://t.co/NpVDUSqcii",-1,1,0
54,1278690818186973185,"Het #coronavirus: feiten en fabels is vanavond om 20.30 uur te zien op NPO1, de NOS-website en de NOS-app. Onze col… https://t.co/zddDLIVlX3",-1,1,0
55,1278654485938790400,"@DommeBoer @gjcats @H_Vreugdenhil @EenVandaag @GRotgers Hoi Frank, wat bedoel je precies? Zowel OPS als SRM2 kunnen… https://t.co/jE4dXFBQyS",-1,1,0
56,1278610560540708864,Radiologische technieken bieden voordelen om na overlijden meer te weten te komen over ziekten en bijwerkingen van… https://t.co/PSJVbLGHo9,-1,1,0
57,1278594075680288768,@JosvanDrogen Hi Jos. De situatie in Nederland is anders dan elders op de wereld. Wekelijkse cijfers geven nu een b… https://t.co/bIEp7HJV4Q,-1,1,0
58,1278591113360805888,"@Doeterniettoe7 Bij mensen die in 2006 (toen werd begonnen met vaccineren) zijn gevaccineerd tegen HPV, zien we dat… https://t.co/RMHGLDfrHe",-1,1,0
59,1278591109468499969,"@Doeterniettoe7 Het HPV-vaccin werkt lange tijd, maar hoe lang precies is nog niet bekend. Sommige onderzoeken stel… https://t.co/cNbiDMQqiP",-2,1,-1
60,1278585555920588800,@StopRokenNou @Rijksoverheid De updates verschijnen voortaan een keer per week op dinsdag op… https://t.co/dR3NSeNFjO,-1,1,0
61,1278401933297008640,"@gjcats @DommeBoer @H_Vreugdenhil @EenVandaag @Commissiemer Hoi Gerard, dank voor je toelichting. Mijn collega neem… https://t.co/blidwsDVS0",-1,1,0
62,1278324555501785093,Er zijn nieuwe achtergrondwaarden voor #PFOS en #PFOA. Deze waarden zegt iets over hoeveel #PFAS er in Nederland al… https://t.co/iCHvQtjGpg,-1,1,0
63,1278319274415841281,"@gjcats @DommeBoer @H_Vreugdenhil @EenVandaag Hoi Gerard, dat is niet niet zo mooi! Kun je mij via DM laten weten w… https://t.co/YWFTmvU3ys",-1,2,1
64,1278264088007782401,"@jorisw Hi Joris. Veel informatie over buitenlandse toeristen die naar Nederland (willen) komen, vind je op https://t.co/mNQOv1x0WB. ^ms",-1,1,0
65,1278243583204745216,"RT @Rijksoverheid: Vanaf vandaag (1 juli) starten we een nieuw hoofdstuk in de aanpak van het #coronavirus. 1,5 meter afstand blijft de nor…",-1,1,0
66,1278229430205403139,"Vapen en dampen mag niet meer in het openbaar vanaf vandaag, omdat het schadelijk is voor je gezondheid.

Meer wete… https://t.co/DXQd7X08HW",-1,1,0
67,1278228860123975680,RT @MinVWS: Op alle plekken waar een rookverbod geldt – zoals cafés en restaurants – mogen vanaf 1 juli ook geen e-sigaretten meer worden g…,-3,1,-1
68,1278219605505445888,@edwinveldhuizen @GGDGHORNL Hi Edwin. Dat heeft inderdaad te maken met correcties. Meer informatie hierover staat h… https://t.co/Sl7FZbCy8z,-1,1,0
69,1278210222541148160,RT @GGDGHORNL: Vanmiddag werd de 250.000e coronatest afgenomen. Was jij één van die kwart miljoen mensen die zich inzette voor de gezondhei…,-1,1,0
70,1277941060350640130,@rolfje Een CSV-bestand is ook beschikbaar via https://t.co/Ie8zvSKYes. Of bedoel je die niet?,-1,1,0
71,1277938404613853184,"Sinds vorige week dinsdag gemeld bij het RIVM:

- 26 mensen opgenomen in het ziekenhuis (totaal: 11.877)
- 18 mense… https://t.co/2kvA0NuAK3",-1,1,0
72,1277932081750970370,De ruwe databestanden blijven we dagelijks bijwerken. Ze zijn beschikbaar op https://t.co/Ie8zvSKYes,-1,1,0
73,1277904907748683777,Vanmiddag delen we op onze website de laatste dagelijkse update over #COVID19. We gaan over op een wekelijkse updat… https://t.co/iNmk96jha7,-1,1,0
74,1277892235728752642,@lorelei3112 @LeoKoren4 Hier kun je lezen wat er in vaccins zit: https://t.co/OzseP41fsn. ^ms,-1,1,0
75,1277883240154640384,De dalende trend van alcoholgebruik en roken onder #scholieren is gestagneerd. Opvallend zijn grote regionale versc… https://t.co/CjafLGOZnK,-1,1,0
76,1277865214873141248,@nl_co Jongens kunnen de vaccinatie krijgen bij de huisarts (buiten het Rijksvaccinatieprogramma om). In 2021 wordt… https://t.co/hq0bkvs1EX,-1,1,0
77,1277859506320486400,"De #vaccinatiegraad voor de #HPV-vaccinatie voor meisjes is met 7,5% aanzienlijk gestegen. Ook de vaccinatiegraad v… https://t.co/evImK2UEBN",-1,1,0
78,1276780919181975552,Afgelopen nacht is het flink afgekoeld en ook de komende dagen wordt het op de meeste plaatsen minder warm. Het… https://t.co/DaTbH7SN9S,-1,1,0
79,1276536467045695490,@oudefruitrassen @goos57 Je kunt ook de kans op een tekenbeet verkleinen door op een pad te blijven lopen. En niet… https://t.co/2bq9PXDlKt,-1,1,0
80,1276536265089974272,@oudefruitrassen @goos57 Te veel DEET kan leiden tot vergiftiging. Volg daarom altijd de gebruiksaanwijzing. Dan zi… https://t.co/wkz9L7VYOb,-1,1,0
81,1276535674875916288,@miekevanstigt Te veel DEET kan leiden tot vergiftiging. Volg daarom altijd de gebruiksaanwijzing. Dan zijn middele… https://t.co/0DqJlLPztz,-1,1,0
82,1276499813140500480,RT @SusanneWaaijers: Microplastics can enter plants via plant roots. Research of our @rivm @UniLeiden colleague prof Willie Peijnenburg &amp; c…,-1,1,0
83,1276474647127752704,Het RIVM strijdt al meer dan 100 jaar tegen besmettelijke #ziekten. De coronapandemie staat niet op zichzelf. Door… https://t.co/30wP75BfgB,-1,1,0
84,1276416334482604032,Het afgelopen jaar steeg het aantal #gonorroe en #syfilis diagnoses. #Chlamydia is nog steeds de meest voorkomende… https://t.co/bRDu3Trjnz,-1,1,0
86,1276160732040757248,Wereldwijd neemt #antibioticaresistentie toe. In Nederland blijft het aantal bacteriën die resistent zijn tegen… https://t.co/onUpXEicQo,-1,1,0
87,1276133577516777473,"Het #hitteplan is actief in delen van Nederland. Dit plan is bedoeld voor mensen met een kwetsbare gezondheid, zoal… https://t.co/fMxhIOIy5W",-1,1,0
88,1276115553879568384,RT @kwf_nl: 88% van de Nederlanders weet dat de zon schadelijk is. Toch is een kwart van de kinderen vorig jaar nog door de zon verbrand. B…,-1,1,0
89,1276111291313242113,"Na een #tekenbeet kan je ziek worden. Je kunt een anti-tekenmiddel gebruiken om teken te weren. 

Eén van de meest… https://t.co/J01hNPZonm",-1,1,0
90,1276060658598121472,@vdlajc Er komt geen stookverbod,-1,1,0
91,1276060371418148865,@DusEmpireNL @Gerben_Nebreg @Longfonds Er komt voorlopig geen stookalert,-1,1,0
92,1276059692469555200,RT @VWSTweedeKamer: Volg om 9.30u live de update die Kamerleden krijgen over het #Coronavirus door Jaap van Dissel - Directeur Infectieziek…,-1,1,0
93,1276059501452460033,"RT @VWSTweedeKamer: Bekijk de powerpointpresentatie van Jaap van Dissel, directeur Centrum Infectieziektenbestrijding @RIVM, hier:
https://…",-1,1,0
94,1276053582341701634,@mam2specialkids @MinVWS Dat kan. Let op dat de luchtstroom van de ventilator niet van de ene naar de andere persoon gaat.,-1,1,0
95,1275869846706716672,"RT @Rijksoverheid: We starten een nieuw hoofdstuk in de aanpak van het coronavirus. 1,5 meter afstand blijft de norm. Door afstand te houde…",-1,1,0
96,1275833195280433152,RT @MinPres: Om 19.00 uur geven premier Rutte en minister @hugodejonge een persconferentie over de aanpak van het #coronavirus. Kijk live m…,-1,1,0
97,1275791359392301056,"@Fl3urtj3 Airco's kunnen nog steeds gebruikt worden zoals normaal gesproken. Er zijn geen aanpassingen nodig om ze ""corona proof"" te maken.",-1,1,0
98,1275790664224169990,@MaartjeBijl De airco kan zoals normaal gebruikt worden,-1,1,0
99,1275782311460474880,"Wij zien veel vragen over #ventilatoren. 
Je kunt prima thuis een ventilator gebruiken. Let er op, bij gebruik van… https://t.co/5HL4SmqkdW",-1,1,0
100,1275749262706585601,Morgen en overmorgen wordt er in het zuiden van het land smog verwacht. Op vrijdag is er kans op smog in heel Neder… https://t.co/gtFQoI2n3z,-1,1,0
101,1275730568408334338,"Van de 1,5 miljoen jaarlijkse tekenbeten in Nederland, krijgt 2-3% van de mensen de ziekte van Lyme. In sommige geb… https://t.co/8ZxSHo6lV0",-1,1,0
102,1275700424448921602,"Het is warm en dat blijft het de komende dagen ook. Het hitteplan is actief in Limburg, Noord-Brabant, Gelderland,… https://t.co/DIetYfQmL6",-1,1,0
103,1275498561355100162,RT @MinVWS: Het @rivm gaat alle 352 rioolwaterzuiveringsinstallaties in Nederland dagelijks monitoren op de aanwezigheid van het #coronavir…,-1,1,0
104,1275442533913395201,We hebben onderzoek gedaan naar de aantrekkelijkheid van de e-sigaret. Meer informatie en onderstaand figuur met sm… https://t.co/oZrwUWQbWY,-1,2,1
105,1275433474174976007,De eerste resultaten van de nationale afvalwatersurveillance van het RIVM laten zien dat het nieuwe #coronavirus in… https://t.co/OtHHGvzw6Z,-1,1,0
106,1275417112698380289,@sandervh1998 Bedankt voor de melding. Het waren inderdaad de verkeerde cijfers. We hebben een nieuwe tweet met jui… https://t.co/SLuBqcAgzR,-1,1,0
107,1275415366118912001,@SandervanBetten Die staan nog gewoon op de website. https://t.co/xVDLNICL6y,-1,1,0
108,1275408602749186048,Excuses! In de vorige tweet stonden de meldingen sinds gisteren. Deze tweet bevat de correcte cijfers van 17-23 juni 2020.,-1,2,1
109,1275407613291909122,"Sinds vorige week dinsdag gemeld bij het RIVM:

- 26 mensen opgenomen in het ziekenhuis (totaal: 11.853)
- 25 mense… https://t.co/xgFKMImkth",-1,1,0
110,1275401915174735872,Heb je een teek? Verwijder die zo snel mogelijk en meld het op 👉https://t.co/TsQJzJ0B6F https://t.co/PkRf6YAsWc,-1,1,0
111,1275372173201420290,Sinds 1 juni kan iedereen in Nederland met (milde) klachten zich laten testen op #COVID-19 in de GGD #teststraten.… https://t.co/Gx5kHXwOX6,-1,1,0
112,1275364471322574849,@SourSult @VeiligheidNL @MinVWS Bedankt voor de feedback. Ik geef het door aan de redactie.,-1,1,0
113,1275363240936116225,@RwinV1 @VeiligheidNL @MinVWS Bedankt voor de feedback. Ik geef het door aan de redactie van de website.,-1,1,0
114,1275360350670589953,@joyce_devivre @tekenradar Die snap ik niet helemaal? https://t.co/5Q2rXuNb6f werkt naar mijn weten prima. ^hs,-1,1,0
115,1275359457820770304,@joyce_devivre @tekenradar Klopt! Was niet handig om dat account te gebruiken. Het beheer van dit account zit bij W… https://t.co/xu0IEnd0Fk,-1,2,1
116,1275348831744524288,"Meer dan 70 partijen die eind 2018 het Nationaal #Preventieakkoord hebben afgesloten, zijn in 2019 met overgrote de… https://t.co/OU3YgKaP7k",-1,1,0
117,1275059072140627971,"@RwinW Dat was niet zo handig. Het twitteraccount is van de WUR, en is niet meer actief in gebruik. We hebben gevra… https://t.co/ExIO8ePlE0",-1,1,0
118,1275046892888604672,@ratserel @tekenradar De app heet Tekenbeet (rivm-app) ^mk,-1,1,0
119,1275040779455643648,"@ratserel @tekenradar Hallo, de app is gelanceerd op https://t.co/REiTx0JoMa en is ontwikkeld door de Wageningen Un… https://t.co/A3DEvtKrLh",-1,1,0
120,1275036658245742592,"@ratserel @tekenradar Hallo, de app is gelanceerd op https://t.co/f2srYibkiU  en is ontwikkeld door de Wageningen Universiteit (WUR)^hs",-1,1,0
121,1274930116439744515,"In 10 jaar is aantal #tekenbeten naar 1,5 miljoen per jaar gestegen. Vooral in juni en juli veel tekenbeetmeldingen… https://t.co/0HUKjghsJq",-1,1,0
122,1274609120365215744,"Het wordt weer warm en zonnig. Smeer je dus goed in als je naar buiten gaat! ☀️

Wil je weten wat er in de zonnebra… https://t.co/JaJcrGPXZO",-1,2,1
123,1274059141804425222,"@ArjanMuil VWS is bezig met een app in samenwerking met de GGD, Ik ga er even achteraan maar het komt mij vreemd voor ^mk",-2,1,-1
124,1273962582693601280,@Guntherb2 @hugodejonge Het is op dit moment inderdaad nog steeds niet mogelijk om vragenlijsten in te vullen. Wel… https://t.co/G81WDCWzaA,-1,1,0
125,1273948692861550597,"Vacature Wetenschappelijk Medewerker
Je bent verantwoordelijk voor de coordinatie en uitvoering van 2 lopende Europ… https://t.co/sn4bmfEkoT",-1,1,0
126,1273936425185140737,@wesselensem Hi! Het is bekend hoeveel mensen er van de IC en uit het ziekenhuis zijn ontslagen. Dit houdt de stich… https://t.co/mGVhm1kdga,-1,2,1
127,1273627756249702402,"Er is onduidelijkheid over de cijfers in de update.

Het getal rechts (achter +) is het aantal nieuwe meldingen. In… https://t.co/FNYlmCVuiP",-1,1,0
128,1273593214230986754,@Fl_TegenGeluid @hzenderink @mjhniessen Door COVID-19 komt de opleverdatum van het Schipholonderzoek (medio 2021) i… https://t.co/pxpH4kjixm,-1,1,0
129,1273590369322774528,RT @DuurzameZorg: Benieuwd naar actuele informatie rondom #GreenDeal @DuurzameZorg? Bekijk de nieuwe webpagina van het @RIVM met algemene i…,-1,1,0
130,1273282023638081542,@rolf_bruijn @gjcats @volkskrant @mkeulemans @suzanne_GL @eppobruins @LauraBromet @RutgerSchonis @GRotgers… https://t.co/LyzT36VV6L,-1,1,0
131,1273279966671757316,"@hzenderink @mjhniessen Onze reactie kan je op onze website vinden, zie: https://t.co/VHIoa4y3IA ^nv",-1,1,0
132,1273262526789189632,#Kinderen tot 4 jaar en kinderen in groep 1-2 van de basisschool mogen ook met neusverkoudheid of snotneus naar… https://t.co/QZQS4vdnPY,-1,1,0
133,1273182323761168389,"Momenteel worden #nepmails gestuurd uit naam van de overheid. Dit is een #phishingmail, klik niet op de link en gee… https://t.co/OliUYt4uV0",-1,1,0
134,1272892373958381568,"Onze landkaart met #COVID19-meldingen is vernieuwd. Per 2 weken zie je het aantal getesten, aantal ziekenhuisopname… https://t.co/lTHSYzwY7S",-1,1,0
135,1272862723563544578,"Sinds vorige week dinsdag gemeld bij het RIVM:

- 34 mensen opgenomen in het ziekenhuis (totaal: 11.834)
- 39 mense… https://t.co/arZ8jp593k",-1,1,0
136,1272846481309958144,Sinds 1 juni kan iedereen in Nederland met klachten zich laten testen op #COVID-19 in de GGD #teststraten.  Tussen… https://t.co/P9JtPNPoHg,-1,1,0
137,1272825083346681856,Hoe kun je gezonder werken in de nacht? ‘Gebruik geen medicatie om tijdens nachtdienst alert te blijven.’ ‘Facilite… https://t.co/C3HsTybX5d,-1,1,0
138,1272798218858958849,"RT @MinVWS: Heb je klachten die duiden op corona? Blijf thuis en laat je testen:

✅ Bel 0800-1202 voor een afspraak
✅ Laat je testen op loc…",-1,1,0
139,1272142706748383233,"@QuantBase er was iets misgegaan, is inmiddels al hersteld. ^kb",-1,1,0
140,1272141657329336326,"@edwinveldhuizen er is inderdaad iets misgegaan, we hebben het hersteld. Nu wel alle gemeenten. ^kb",-1,1,0
141,1271418562176077824,"@SandervanBetten @VeiligheidNL @MinVWS Hi Sander, de cijfers worden nog steeds elke dag rond 14.00 uur op de websit… https://t.co/H4HDRyDSYb",-1,1,0
142,1271417915699613701,RT @GezondLevenNL: 🥦🍎 De #NationaleSuikerChallenge van @diabetesfonds duurt nog t/m zondag. Benieuwd hoe je als professional mensen kunt st…,-1,1,0
143,1271396967395086337,Veel mensen met verkoudheidsklachten geven aan dat ze niet binnen blijven. Maar er is grote bereidheid tot thuisiso… https://t.co/DOUAZn6Azt,-2,1,-1
144,1271363562632609792,Hoe veilig is #zonnebrand voor kinderen? En waarom krijg je van sommige zonnebrandcrèmes een witte waas op je huid?… https://t.co/xNcb7N9h6i,-1,1,0
145,1271054178593488896,RT @GGDGHORNL: Na een hectisch begin vorige week is de bereikbaarheid nu goed en is de 100.000ste afspraak gemaakt. Lees hier ons hele nieu…,-1,1,0
146,1271008470918221825,"@jan_salden Hoi Jan, je WOB-verzoek is bij VWS terecht gekomen en niet bij ons. We hebben inmiddels telefonisch con… https://t.co/7dhgLr0J06",-1,1,0
147,1270719074125791232,"RT @Rijksoverheid: Heb je klachten zoals neusverkoudheid, hoesten en/of verhoging? Blijf dan thuis en laat je testen op het #coronavirus.
B…",-1,1,0
148,1270685762577747968,Vanaf nu melden wij op Twitter alleen nog op dinsdag de #COVID19-cijfers. Op de dinsdag hebben wij het meest comple… https://t.co/vvJ79zBRGd,-1,1,0
149,1270665045668777984,Trots op onze collega @elinefdevries die vandaag aan @TilburgU promoveert op het onderwerp 'betaalbaarheid van de z… https://t.co/bwpqWJR2fs,-1,2,1
150,1270342298191216640,Heb je je laten testen op het nieuwe #coronavirus? De GGD probeert binnen 48 uur te bellen met de uitslag. 👇 https://t.co/PGES4OSd7r,-1,1,0
151,1270323977748123649,"Sinds gisteren gemeld bij het RIVM:

- 6 mensen opgenomen in het ziekenhuis (totaal: 11.800)
- 15 mensen overleden… https://t.co/AciLvTc5eZ",-1,1,0
152,1270304274787033088,Bijna de helft van de jongeren van 14 tot 17 jaar krijgt te weinig #vitamine A binnen. Dit geldt ook voor 10-30% va… https://t.co/webcKnA51u,-1,1,0
153,1270300448524832769,@camieleggermont Hi Camiel. Je kunt een mail sturen naar infectieradar@rivm.nl. Mijn collega's komen er dan bij je op terug. ^ms,-2,1,-1
154,1270289536929673219,We hebben onderzocht welke ziekten en plagen kunnen ontstaan bij de legale teelt van #cannabis en waarmee deze te b… https://t.co/pG5FDbNc1S,-1,1,0
155,1270277453060222977,We gaan weer beginnen met #HPV-vaccinaties. HPV kan leiden tot #baarmoederhalskanker. Het is belangrijk dat je jeze… https://t.co/UV2K2g3ieN,-1,1,0
156,1270009609781219332,De gegevens van deelnemers aan Infectieradar zijn door niemand anders ingezien dan door de journalist en de aan hen… https://t.co/IIKmKYs1Rh,-1,1,0
